amd,rcm,padding,matrix_name,partial_gauss,gauss_threshold,_step,n,rank,_runtime,z_reduced,z_full,max_mode_size,tile_size,_timestamp,run_id,run_name
False,False,7,ex15,6,0.001,0.0,6868.0,47697.0,7.46872878074646,98615.0,85622.0,101.0,2.0,1719234571.7491179,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,1.0,6868.0,16266.0,9.26578164100647,98615.0,85622.0,101.0,4.0,1719234573.5461707,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,2.0,6868.0,2798.0,9.689057350158691,98615.0,85622.0,101.0,17.0,1719234573.9694464,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,3.0,6868.0,1004.0,10.0599045753479,98615.0,85622.0,101.0,34.0,1719234574.3402936,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,4.0,6868.0,301.0,10.260286569595337,98615.0,85622.0,101.0,68.0,1719234574.5406756,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,5.0,6868.0,202.0,10.450151443481445,98615.0,85622.0,101.0,101.0,1719234574.7305405,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,6.0,6868.0,100.0,10.629058122634888,98615.0,85622.0,202.0,202.0,1719234574.9094472,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,7.0,6868.0,49.0,10.778836965560913,98615.0,85622.0,404.0,404.0,1719234575.059226,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,8.0,6868.0,10.0,11.058050394058228,98615.0,85622.0,1717.0,1717.0,1719234575.3384395,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,9.0,6868.0,4.0,11.328829050064087,98615.0,85622.0,3434.0,3434.0,1719234575.6092181,2wqnkkrh,generous-sweep-894
False,False,7,ex15,6,0.001,10.0,6868.0,1.0,11.60008192062378,98615.0,85622.0,6868.0,6868.0,1719234575.880471,2wqnkkrh,generous-sweep-894
False,True,6,ex15,1,0.001,0.0,6872.0,27907.0,5.2521021366119385,98660.0,85626.0,859.0,2.0,1719234466.9315612,o4c1whnx,revived-sweep-861
False,True,6,ex15,1,0.001,1.0,6872.0,12195.0,6.834583282470703,98660.0,85626.0,859.0,4.0,1719234468.5140424,o4c1whnx,revived-sweep-861
False,True,6,ex15,1,0.001,2.0,6872.0,6017.0,7.744001626968384,98660.0,85626.0,859.0,8.0,1719234469.4234607,o4c1whnx,revived-sweep-861
False,True,6,ex15,1,0.001,3.0,6872.0,22.0,8.20734429359436,98660.0,85626.0,859.0,859.0,1719234469.8868034,o4c1whnx,revived-sweep-861
False,True,6,ex15,1,0.001,4.0,6872.0,10.0,8.731189489364624,98660.0,85626.0,1718.0,1718.0,1719234470.4106486,o4c1whnx,revived-sweep-861
False,True,6,ex15,1,0.001,5.0,6872.0,4.0,9.189547300338745,98660.0,85626.0,3436.0,3436.0,1719234470.8690064,o4c1whnx,revived-sweep-861
False,True,6,ex15,1,0.001,6.0,6872.0,1.0,9.766711711883545,98660.0,85626.0,6872.0,6872.0,1719234471.4461708,o4c1whnx,revived-sweep-861
False,True,7,ex15,6,0.001,0.0,6868.0,28021.0,5.801541566848755,98615.0,85622.0,101.0,2.0,1719234564.6909516,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,1.0,6868.0,12198.0,7.350950717926025,98615.0,85622.0,101.0,4.0,1719234566.2403607,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,2.0,6868.0,2562.0,7.751115798950195,98615.0,85622.0,101.0,17.0,1719234566.6405258,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,3.0,6868.0,886.0,8.224196195602417,98615.0,85622.0,101.0,34.0,1719234567.1136062,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,4.0,6868.0,311.0,8.55982232093811,98615.0,85622.0,101.0,68.0,1719234567.4492323,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,5.0,6868.0,202.0,8.829992055892944,98615.0,85622.0,101.0,101.0,1719234567.719402,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,6.0,6868.0,100.0,9.061334609985352,98615.0,85622.0,202.0,202.0,1719234567.9507446,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,7.0,6868.0,49.0,9.303779125213623,98615.0,85622.0,404.0,404.0,1719234568.1931891,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,8.0,6868.0,10.0,9.709903478622437,98615.0,85622.0,1717.0,1717.0,1719234568.5993135,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,9.0,6868.0,4.0,10.211528301239014,98615.0,85622.0,3434.0,3434.0,1719234569.1009383,v34asnp8,silver-sweep-893
False,True,7,ex15,6,0.001,10.0,6868.0,1.0,10.70961856842041,98615.0,85622.0,6868.0,6868.0,1719234569.5990286,v34asnp8,silver-sweep-893
False,True,6,Pres_Poisson,1,0.001,0.0,14827.0,1.0,14.609343528747559,716761.0,623075.0,14827.0,14827.0,1719232815.1990135,gev53lde,peach-sweep-619
False,False,6,ex15,1,0.001,0.0,6872.0,47717.0,6.964915037155151,98660.0,85626.0,859.0,2.0,1719234474.173887,m01nuwm4,absurd-sweep-862
False,False,6,ex15,1,0.001,1.0,6872.0,16271.0,8.226030111312866,98660.0,85626.0,859.0,4.0,1719234475.435002,m01nuwm4,absurd-sweep-862
False,False,6,ex15,1,0.001,2.0,6872.0,7601.0,8.933026552200317,98660.0,85626.0,859.0,8.0,1719234476.1419985,m01nuwm4,absurd-sweep-862
False,False,6,ex15,1,0.001,3.0,6872.0,22.0,9.159447431564331,98660.0,85626.0,859.0,859.0,1719234476.3684194,m01nuwm4,absurd-sweep-862
False,False,6,ex15,1,0.001,4.0,6872.0,10.0,9.431336164474487,98660.0,85626.0,1718.0,1718.0,1719234476.6403081,m01nuwm4,absurd-sweep-862
False,False,6,ex15,1,0.001,5.0,6872.0,4.0,9.673970937728882,98660.0,85626.0,3436.0,3436.0,1719234476.882943,m01nuwm4,absurd-sweep-862
False,False,6,ex15,1,0.001,6.0,6872.0,1.0,9.941957235336304,98660.0,85626.0,6872.0,6872.0,1719234477.1509292,m01nuwm4,absurd-sweep-862
True,False,4,ex15,7,0.001,0.0,6864.0,50048.0,4.940357685089111,98740.0,85832.0,13.0,2.0,1719230888.3538287,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,1.0,6864.0,27651.0,6.256612539291382,98740.0,85832.0,13.0,3.0,1719230889.6700835,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,2.0,6864.0,21951.0,7.68019437789917,98740.0,85832.0,13.0,4.0,1719230891.0936654,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,3.0,6864.0,13828.0,8.706174612045288,98740.0,85832.0,13.0,6.0,1719230892.1196456,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,4.0,6864.0,9948.0,9.388691186904907,98740.0,85832.0,13.0,8.0,1719230892.8021622,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,5.0,6864.0,6648.0,9.948923110961914,98740.0,85832.0,13.0,11.0,1719230893.362394,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,6.0,6864.0,6168.0,10.500511407852173,98740.0,85832.0,13.0,12.0,1719230893.9139824,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,7.0,6864.0,5442.0,11.017833948135376,98740.0,85832.0,13.0,13.0,1719230894.431305,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,8.0,6864.0,4445.0,11.442062616348267,98740.0,85832.0,16.0,16.0,1719230894.8555336,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,9.0,6864.0,2966.0,12.002982139587402,98740.0,85832.0,22.0,22.0,1719230895.4164531,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,10.0,6864.0,2688.0,12.540972471237183,98740.0,85832.0,24.0,24.0,1719230895.9544435,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,11.0,6864.0,2418.0,13.131078720092773,98740.0,85832.0,26.0,26.0,1719230896.5445497,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,12.0,6864.0,1764.0,13.530447721481323,98740.0,85832.0,33.0,33.0,1719230896.9439187,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,13.0,6864.0,1436.0,13.838873624801636,98740.0,85832.0,39.0,39.0,1719230897.2523446,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,14.0,6864.0,1262.0,14.10034728050232,98740.0,85832.0,44.0,44.0,1719230897.5138183,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,15.0,6864.0,1139.0,14.330204486846924,98740.0,85832.0,48.0,48.0,1719230897.7436755,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,16.0,6864.0,1024.0,14.583999156951904,98740.0,85832.0,52.0,52.0,1719230897.9974701,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,17.0,6864.0,764.0,14.779927492141724,98740.0,85832.0,66.0,66.0,1719230898.1933985,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,18.0,6864.0,620.0,14.968756914138794,98740.0,85832.0,78.0,78.0,1719230898.382228,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,19.0,6864.0,526.0,15.173364162445068,98740.0,85832.0,88.0,88.0,1719230898.5868351,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,20.0,6864.0,444.0,15.376810073852539,98740.0,85832.0,104.0,104.0,1719230898.790281,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,21.0,6864.0,322.0,15.575961112976074,98740.0,85832.0,132.0,132.0,1719230898.989432,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,22.0,6864.0,300.0,15.766043186187744,98740.0,85832.0,143.0,143.0,1719230899.1795142,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,23.0,6864.0,272.0,15.935064554214478,98740.0,85832.0,156.0,156.0,1719230899.3485355,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,24.0,6864.0,235.0,16.117870092391968,98740.0,85832.0,176.0,176.0,1719230899.531341,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,25.0,6864.0,197.0,16.27076554298401,98740.0,85832.0,208.0,208.0,1719230899.6842365,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,26.0,6864.0,140.0,16.43882465362549,98740.0,85832.0,264.0,264.0,1719230899.8522956,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,27.0,6864.0,124.0,16.609926462173462,98740.0,85832.0,286.0,286.0,1719230900.0233974,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,28.0,6864.0,120.0,16.739685773849487,98740.0,85832.0,312.0,312.0,1719230900.1531568,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,29.0,6864.0,78.0,16.87039804458618,98740.0,85832.0,429.0,429.0,1719230900.283869,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,30.0,6864.0,59.0,17.000304698944092,98740.0,85832.0,528.0,528.0,1719230900.4137757,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,31.0,6864.0,52.0,17.168127059936523,98740.0,85832.0,572.0,572.0,1719230900.581598,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,32.0,6864.0,51.0,17.319780111312866,98740.0,85832.0,624.0,624.0,1719230900.733251,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,33.0,6864.0,32.0,17.517078161239624,98740.0,85832.0,858.0,858.0,1719230900.9305491,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,34.0,6864.0,22.0,17.732207775115967,98740.0,85832.0,1144.0,1144.0,1719230901.1456788,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,35.0,6864.0,12.0,17.968932151794434,98740.0,85832.0,1716.0,1716.0,1719230901.3824031,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,36.0,6864.0,7.0,18.22454261779785,98740.0,85832.0,2288.0,2288.0,1719230901.6380136,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,37.0,6864.0,4.0,18.464003801345825,98740.0,85832.0,3432.0,3432.0,1719230901.8774748,pkfp52vl,giddy-sweep-346
True,False,4,ex15,7,0.001,38.0,6864.0,1.0,18.6990909576416,98740.0,85832.0,6864.0,6864.0,1719230902.112562,pkfp52vl,giddy-sweep-346
False,True,3,Pres_Poisson,9,0.001,0.0,14816.0,241419.0,42.42378377914429,719401.0,623662.0,463.0,2.0,1719232265.8562949,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,1.0,14816.0,88416.0,56.85305595397949,719401.0,623662.0,463.0,4.0,1719232280.285567,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,2.0,14816.0,34732.0,63.511982440948486,719401.0,623662.0,463.0,8.0,1719232286.9444935,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,3.0,14816.0,14496.0,67.14093470573425,719401.0,623662.0,463.0,16.0,1719232290.5734458,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,4.0,14816.0,5837.0,69.02698707580566,719401.0,623662.0,463.0,32.0,1719232292.4594982,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,5.0,14816.0,94.0,69.89226007461548,719401.0,623662.0,463.0,463.0,1719232293.3247712,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,6.0,14816.0,46.0,71.22685503959656,719401.0,623662.0,926.0,926.0,1719232294.6593661,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,7.0,14816.0,22.0,72.85985684394836,719401.0,623662.0,1852.0,1852.0,1719232296.292368,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,8.0,14816.0,10.0,74.35214447975159,719401.0,623662.0,3704.0,3704.0,1719232297.7846556,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,9.0,14816.0,4.0,75.90286159515381,719401.0,623662.0,7408.0,7408.0,1719232299.3353727,lop5k9c1,chocolate-sweep-569
False,True,3,Pres_Poisson,9,0.001,10.0,14816.0,1.0,77.52077150344849,719401.0,623662.0,14816.0,14816.0,1719232300.9532826,lop5k9c1,chocolate-sweep-569
False,False,4,ex15,6,0.001,0.0,6865.0,12969.0,7.190454721450806,98615.0,85622.0,1373.0,5.0,1719234365.5697067,qsgx6809,charmed-sweep-828
False,False,4,ex15,6,0.001,1.0,6865.0,13.0,7.604796886444092,98615.0,85622.0,1373.0,1373.0,1719234365.9840488,qsgx6809,charmed-sweep-828
False,False,4,ex15,6,0.001,2.0,6865.0,1.0,7.908857583999634,98615.0,85622.0,6865.0,6865.0,1719234366.2881095,qsgx6809,charmed-sweep-828
False,True,6,ex15,7,0.001,0.0,6866.0,41728.0,7.460016489028931,98624.0,85643.0,3433.0,2.0,1719234501.4993994,jjw3gcsm,toasty-sweep-873
False,True,6,ex15,7,0.001,1.0,6866.0,4.0,7.854080677032471,98624.0,85643.0,3433.0,3433.0,1719234501.8934636,jjw3gcsm,toasty-sweep-873
False,True,6,ex15,7,0.001,2.0,6866.0,1.0,8.295629262924194,98624.0,85643.0,6866.0,6866.0,1719234502.3350122,jjw3gcsm,toasty-sweep-873
False,False,7,ex15,5,0.001,0.0,6869.0,1.0,3.342028856277466,98620.0,85626.0,6869.0,6869.0,1719234561.70029,s9acj9g6,fearless-sweep-892
False,True,9,ex15,1,0.001,0.0,6875.0,10576.0,3.410951852798462,98660.0,85626.0,11.0,5.0,1719234679.3204339,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,1.0,6875.0,4371.0,3.950932741165161,98660.0,85626.0,11.0,11.0,1719234679.8604147,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,2.0,6875.0,1251.0,4.310794115066528,98660.0,85626.0,25.0,25.0,1719234680.220276,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,3.0,6875.0,391.0,4.591167211532593,98660.0,85626.0,55.0,55.0,1719234680.5006492,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,4.0,6875.0,163.0,4.753906488418579,98660.0,85626.0,125.0,125.0,1719234680.6633885,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,5.0,6875.0,73.0,4.930761814117432,98660.0,85626.0,275.0,275.0,1719234680.8402438,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,6.0,6875.0,31.0,5.109914541244507,98660.0,85626.0,625.0,625.0,1719234681.0193965,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,7.0,6875.0,13.0,5.331648588180542,98660.0,85626.0,1375.0,1375.0,1719234681.2411306,l7bgqkhx,polished-sweep-927
False,True,9,ex15,1,0.001,8.0,6875.0,1.0,5.542508363723755,98660.0,85626.0,6875.0,6875.0,1719234681.4519904,l7bgqkhx,polished-sweep-927
False,False,3,Pres_Poisson,8,0.001,0.0,14817.0,154406.0,32.474783420562744,719564.0,623483.0,449.0,3.0,1719232230.8309104,xq5ssnmv,charmed-sweep-568
False,False,3,Pres_Poisson,8,0.001,1.0,14817.0,24211.0,38.395214557647705,719564.0,623483.0,449.0,11.0,1719232236.7513416,xq5ssnmv,charmed-sweep-568
False,False,3,Pres_Poisson,8,0.001,2.0,14817.0,5569.0,41.02261734008789,719564.0,623483.0,449.0,33.0,1719232239.3787444,xq5ssnmv,charmed-sweep-568
False,False,3,Pres_Poisson,8,0.001,3.0,14817.0,271.0,42.39017415046692,719564.0,623483.0,449.0,449.0,1719232240.7463012,xq5ssnmv,charmed-sweep-568
False,False,3,Pres_Poisson,8,0.001,4.0,14817.0,65.0,44.213807344436646,719564.0,623483.0,1347.0,1347.0,1719232242.5699344,xq5ssnmv,charmed-sweep-568
False,False,3,Pres_Poisson,8,0.001,5.0,14817.0,9.0,46.08438277244568,719564.0,623483.0,4939.0,4939.0,1719232244.4405098,xq5ssnmv,charmed-sweep-568
False,False,3,Pres_Poisson,8,0.001,6.0,14817.0,1.0,47.90531849861145,719564.0,623483.0,14817.0,14817.0,1719232246.2614455,xq5ssnmv,charmed-sweep-568
False,False,5,ex15,5,0.001,0.0,6867.0,20466.0,6.909999847412109,98620.0,85626.0,109.0,3.0,1719234424.4406707,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,1.0,6867.0,8771.0,7.658416271209717,98620.0,85626.0,109.0,7.0,1719234425.1890872,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,2.0,6867.0,6821.0,8.11849308013916,98620.0,85626.0,109.0,9.0,1719234425.649164,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,3.0,6867.0,2921.0,8.432517051696777,98620.0,85626.0,109.0,21.0,1719234425.963188,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,4.0,6867.0,539.0,8.602654457092285,98620.0,85626.0,109.0,63.0,1719234426.1333253,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,5.0,6867.0,187.0,8.778390407562256,98620.0,85626.0,109.0,109.0,1719234426.3090613,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,6.0,6867.0,61.0,8.897612571716309,98620.0,85626.0,327.0,327.0,1719234426.4282835,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,7.0,6867.0,25.0,9.088457107543945,98620.0,85626.0,763.0,763.0,1719234426.619128,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,8.0,6867.0,19.0,9.318365812301636,98620.0,85626.0,981.0,981.0,1719234426.8490367,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,9.0,6867.0,7.0,9.517484426498413,98620.0,85626.0,2289.0,2289.0,1719234427.0481553,4n83wjup,summer-sweep-848
False,False,5,ex15,5,0.001,10.0,6867.0,1.0,9.719623565673828,98620.0,85626.0,6867.0,6867.0,1719234427.2502944,4n83wjup,summer-sweep-848
False,False,6,ex15,5,0.001,0.0,6868.0,47699.0,4.709156513214111,98620.0,85626.0,101.0,2.0,1719234490.9793715,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,1.0,6868.0,16266.0,6.1672327518463135,98620.0,85626.0,101.0,4.0,1719234492.4374478,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,2.0,6868.0,2798.0,6.480291128158569,98620.0,85626.0,101.0,17.0,1719234492.7505062,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,3.0,6868.0,1004.0,6.860158920288086,98620.0,85626.0,101.0,34.0,1719234493.130374,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,4.0,6868.0,301.0,7.0882039070129395,98620.0,85626.0,101.0,68.0,1719234493.358419,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,5.0,6868.0,202.0,7.281708478927612,98620.0,85626.0,101.0,101.0,1719234493.5519235,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,6.0,6868.0,100.0,7.438208341598511,98620.0,85626.0,202.0,202.0,1719234493.7084234,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,7.0,6868.0,49.0,7.58229923248291,98620.0,85626.0,404.0,404.0,1719234493.8525143,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,8.0,6868.0,10.0,7.840190410614014,98620.0,85626.0,1717.0,1717.0,1719234494.1104054,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,9.0,6868.0,4.0,8.12015414237976,98620.0,85626.0,3434.0,3434.0,1719234494.3903692,ie3mu3vn,iconic-sweep-870
False,False,6,ex15,5,0.001,10.0,6868.0,1.0,8.32303524017334,98620.0,85626.0,6868.0,6868.0,1719234494.5932503,ie3mu3vn,iconic-sweep-870
True,True,7,ex15,3,0.001,0.0,6871.0,1.0,3.972977638244629,98740.0,85776.0,6871.0,6871.0,1719231056.9852955,21xh45dh,easy-sweep-403
False,False,6,Pres_Poisson,4,0.001,0.0,14824.0,242597.0,35.25131559371948,717956.0,623351.0,109.0,2.0,1719232883.0718627,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,1.0,14824.0,93495.0,46.84556174278259,717956.0,623351.0,109.0,4.0,1719232894.6661088,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,2.0,14824.0,35737.0,52.854713916778564,717956.0,623351.0,109.0,8.0,1719232900.675261,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,3.0,14824.0,13504.0,56.92088460922241,717956.0,623351.0,109.0,17.0,1719232904.7414317,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,4.0,14824.0,5398.0,59.448856353759766,717956.0,623351.0,109.0,34.0,1719232907.2694035,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,5.0,14824.0,2282.0,61.35271596908569,717956.0,623351.0,109.0,68.0,1719232909.173263,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,6.0,14824.0,1278.0,62.89112043380737,717956.0,623351.0,109.0,109.0,1719232910.7116675,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,7.0,14824.0,1015.0,64.33617067337036,717956.0,623351.0,136.0,136.0,1719232912.1567178,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,8.0,14824.0,574.0,65.68708395957947,717956.0,623351.0,218.0,218.0,1719232913.507631,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,9.0,14824.0,264.0,66.89723920822144,717956.0,623351.0,436.0,436.0,1719232914.7177863,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,10.0,14824.0,107.0,68.52989482879639,717956.0,623351.0,872.0,872.0,1719232916.350442,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,11.0,14824.0,44.0,70.1341917514801,717956.0,623351.0,1853.0,1853.0,1719232917.9547389,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,12.0,14824.0,16.0,71.43572044372559,717956.0,623351.0,3706.0,3706.0,1719232919.2562675,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,13.0,14824.0,4.0,72.65848994255066,717956.0,623351.0,7412.0,7412.0,1719232920.479037,xcjtpyty,azure-sweep-626
False,False,6,Pres_Poisson,4,0.001,14.0,14824.0,1.0,74.35415244102478,717956.0,623351.0,14824.0,14824.0,1719232922.1746995,xcjtpyty,azure-sweep-626
False,True,5,ex15,6,0.001,0.0,6866.0,27989.0,7.813145875930786,98615.0,85622.0,3433.0,2.0,1719234425.037345,iilp68vl,visionary-sweep-849
False,True,5,ex15,6,0.001,1.0,6866.0,4.0,8.112998962402344,98615.0,85622.0,3433.0,3433.0,1719234425.337198,iilp68vl,visionary-sweep-849
False,True,5,ex15,6,0.001,2.0,6866.0,1.0,8.359515190124512,98615.0,85622.0,6866.0,6866.0,1719234425.5837142,iilp68vl,visionary-sweep-849
False,True,7,ex15,5,0.001,0.0,6869.0,1.0,3.5921008586883545,98620.0,85626.0,6869.0,6869.0,1719234555.0604248,mxurrsg2,sage-sweep-891
True,False,7,ex15,3,0.001,0.0,6871.0,1.0,3.6299331188201904,98740.0,85776.0,6871.0,6871.0,1719231057.2134821,tnisef7l,pious-sweep-404
True,False,7,ex15,6,0.001,0.0,6868.0,34951.0,6.192253351211548,98699.0,85771.0,101.0,2.0,1719231078.8564184,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,1.0,6868.0,18260.0,7.347344398498535,98699.0,85771.0,101.0,4.0,1719231080.0115094,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,2.0,6868.0,3950.0,7.688190221786499,98699.0,85771.0,101.0,17.0,1719231080.3523552,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,3.0,6868.0,1720.0,8.048150539398193,98699.0,85771.0,101.0,34.0,1719231080.7123156,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,4.0,6868.0,749.0,8.347331762313843,98699.0,85771.0,101.0,68.0,1719231081.0114968,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,5.0,6868.0,460.0,8.601264715194702,98699.0,85771.0,101.0,101.0,1719231081.2654297,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,6.0,6868.0,200.0,8.809621572494507,98699.0,85771.0,202.0,202.0,1719231081.4737866,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,7.0,6868.0,81.0,9.007293701171875,98699.0,85771.0,404.0,404.0,1719231081.6714587,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,8.0,6868.0,12.0,9.33977222442627,98699.0,85771.0,1717.0,1717.0,1719231082.0039372,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,9.0,6868.0,4.0,9.658010244369507,98699.0,85771.0,3434.0,3434.0,1719231082.3221753,y3mt4bvg,eager-sweep-410
True,False,7,ex15,6,0.001,10.0,6868.0,1.0,9.958084344863892,98699.0,85771.0,6868.0,6868.0,1719231082.6222494,y3mt4bvg,eager-sweep-410
False,False,7,ex15,8,0.001,0.0,6866.0,47696.0,6.562281608581543,98603.0,85640.0,3433.0,2.0,1719234577.1805155,px5gm84b,rich-sweep-898
False,False,7,ex15,8,0.001,1.0,6866.0,4.0,6.791255950927734,98603.0,85640.0,3433.0,3433.0,1719234577.4094899,px5gm84b,rich-sweep-898
