amd,rcm,padding,matrix_name,partial_gauss,rank,tile_size,max_mode_size,z,n,_runtime,_timestamp,_step,run_id,run_name
False,False,8,ex13,0,104.0,92.0,92.0,75628.0,2576.0,2.3574929237365723,1718625840.7242968,10.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,77.0,112.0,112.0,75628.0,2576.0,2.3918209075927734,1718625840.7586248,11.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,48.0,161.0,161.0,75628.0,2576.0,2.418895721435547,1718625840.7856996,12.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,40.0,184.0,184.0,75628.0,2576.0,2.448615550994873,1718625840.8154194,13.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,22.0,322.0,322.0,75628.0,2576.0,2.478398561477661,1718625840.8452024,14.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,19.0,368.0,368.0,75628.0,2576.0,2.502293348312378,1718625840.8690972,15.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,10.0,644.0,644.0,75628.0,2576.0,2.529662847518921,1718625840.8964667,16.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,4.0,1288.0,1288.0,75628.0,2576.0,2.5613057613372803,1718625840.9281096,17.0,l8pkqlk0,warm-sweep-2598
False,False,8,ex13,0,1.0,2576.0,2576.0,75628.0,2576.0,2.5920090675354004,1718625840.958813,18.0,l8pkqlk0,warm-sweep-2598
False,True,8,ex13,0,26450.0,2.0,23.0,75628.0,2576.0,1.545450210571289,1718625839.6881802,0.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,13560.0,4.0,23.0,75628.0,2576.0,1.8282134532928467,1718625839.9709435,1.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,7391.0,7.0,23.0,75628.0,2576.0,1.9882335662841797,1718625840.1309636,2.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,6153.0,8.0,23.0,75628.0,2576.0,2.1272635459899902,1718625840.2699935,3.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,3196.0,14.0,23.0,75628.0,2576.0,2.206655263900757,1718625840.3493853,4.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,2743.0,16.0,23.0,75628.0,2576.0,2.2749078273773193,1718625840.4176378,5.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,1798.0,23.0,23.0,75628.0,2576.0,2.322150945663452,1718625840.464881,6.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,1332.0,28.0,28.0,75628.0,2576.0,2.3611037731170654,1718625840.5038338,7.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,624.0,46.0,46.0,75628.0,2576.0,2.3895254135131836,1718625840.5322554,8.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,456.0,56.0,56.0,75628.0,2576.0,2.4354310035705566,1718625840.578161,9.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,182.0,92.0,92.0,75628.0,2576.0,2.4763216972351074,1718625840.6190517,10.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,129.0,112.0,112.0,75628.0,2576.0,2.5103542804718018,1718625840.6530843,11.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,76.0,161.0,161.0,75628.0,2576.0,2.538733959197998,1718625840.681464,12.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,58.0,184.0,184.0,75628.0,2576.0,2.569380521774292,1718625840.7121105,13.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,28.0,322.0,322.0,75628.0,2576.0,2.600436210632324,1718625840.7431662,14.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,21.0,368.0,368.0,75628.0,2576.0,2.625636100769043,1718625840.768366,15.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,10.0,644.0,644.0,75628.0,2576.0,2.652282953262329,1718625840.795013,16.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,4.0,1288.0,1288.0,75628.0,2576.0,2.6891911029815674,1718625840.831921,17.0,g3288gcw,dulcet-sweep-2597
False,True,8,ex13,0,1.0,2576.0,2576.0,75628.0,2576.0,2.7253670692443848,1718625840.868097,18.0,g3288gcw,dulcet-sweep-2597
False,False,7,ex13,10,15085.0,3.0,19.0,75328.0,2565.0,1.7597908973693848,1718625837.585579,0.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,7526.0,5.0,19.0,75328.0,2565.0,1.963566780090332,1718625837.7893548,1.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,3141.0,9.0,19.0,75328.0,2565.0,2.084115743637085,1718625837.9099038,2.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,1515.0,15.0,19.0,75328.0,2565.0,2.1511123180389404,1718625837.9769003,3.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,1123.0,19.0,19.0,75328.0,2565.0,2.2051122188568115,1718625838.0309002,4.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,693.0,27.0,27.0,75328.0,2565.0,2.2439303398132324,1718625838.0697184,5.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,317.0,45.0,45.0,75328.0,2565.0,2.268665075302124,1718625838.094453,6.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,231.0,57.0,57.0,75328.0,2565.0,2.307633399963379,1718625838.1334214,7.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,95.0,95.0,95.0,75328.0,2565.0,2.3391191959381104,1718625838.1649072,8.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,59.0,135.0,135.0,75328.0,2565.0,2.3680241107940674,1718625838.1938121,9.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,43.0,171.0,171.0,75328.0,2565.0,2.395517110824585,1718625838.2213051,10.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,25.0,285.0,285.0,75328.0,2565.0,2.4205503463745117,1718625838.2463384,11.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,13.0,513.0,513.0,75328.0,2565.0,2.4410881996154785,1718625838.2668762,12.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,7.0,855.0,855.0,75328.0,2565.0,2.4708645343780518,1718625838.2966526,13.0,qe6nel2b,copper-sweep-2596
False,False,7,ex13,10,1.0,2565.0,2565.0,75328.0,2565.0,2.501403570175171,1718625838.3271916,14.0,qe6nel2b,copper-sweep-2596
False,True,7,ex13,10,24899.0,3.0,19.0,75328.0,2565.0,1.7559082508087158,1718625838.2524734,0.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,14914.0,5.0,19.0,75328.0,2565.0,1.9756412506103516,1718625838.4722064,1.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,7861.0,9.0,19.0,75328.0,2565.0,2.091921806335449,1718625838.588487,2.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,4415.0,15.0,19.0,75328.0,2565.0,2.163334846496582,1718625838.6599,3.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,3363.0,19.0,19.0,75328.0,2565.0,2.2192864418029785,1718625838.7158515,4.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,2319.0,27.0,27.0,75328.0,2565.0,2.2646725177764893,1718625838.7612376,5.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,1189.0,45.0,45.0,75328.0,2565.0,2.293868064880371,1718625838.7904332,6.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,817.0,57.0,57.0,75328.0,2565.0,2.339773178100586,1718625838.8363383,7.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,345.0,95.0,95.0,75328.0,2565.0,2.3771820068359375,1718625838.873747,8.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,195.0,135.0,135.0,75328.0,2565.0,2.4131219387054443,1718625838.909687,9.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,117.0,171.0,171.0,75328.0,2565.0,2.446826934814453,1718625838.943392,10.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,51.0,285.0,285.0,75328.0,2565.0,2.480496883392334,1718625838.977062,11.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,17.0,513.0,513.0,75328.0,2565.0,2.5084588527679443,1718625839.005024,12.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,7.0,855.0,855.0,75328.0,2565.0,2.5374577045440674,1718625839.0340228,13.0,nzbey6cb,vague-sweep-2595
False,True,7,ex13,10,1.0,2565.0,2565.0,75328.0,2565.0,2.5700011253356934,1718625839.0665662,14.0,nzbey6cb,vague-sweep-2595
False,False,7,ex13,9,30452.0,2.0,1283.0,75357.0,2566.0,1.7195093631744385,1718625835.4115484,0.0,6ymz199k,classic-sweep-2594
False,False,7,ex13,9,4.0,1283.0,1283.0,75357.0,2566.0,1.7478196620941162,1718625835.4398587,1.0,6ymz199k,classic-sweep-2594
False,False,7,ex13,9,1.0,2566.0,2566.0,75357.0,2566.0,1.7767693996429443,1718625835.4688084,2.0,6ymz199k,classic-sweep-2594
False,True,7,ex13,9,47016.0,2.0,1283.0,75357.0,2566.0,1.7491207122802734,1718625832.9156127,0.0,dy85ue19,silver-sweep-2593
False,True,7,ex13,9,4.0,1283.0,1283.0,75357.0,2566.0,1.7811956405639648,1718625832.9476876,1.0,dy85ue19,silver-sweep-2593
False,True,7,ex13,9,1.0,2566.0,2566.0,75357.0,2566.0,1.8107964992523193,1718625832.9772885,2.0,dy85ue19,silver-sweep-2593
False,False,7,ex13,8,1315.0,17.0,151.0,75388.0,2567.0,1.6477186679840088,1718625830.1489606,0.0,m24d073a,jolly-sweep-2592
False,False,7,ex13,8,51.0,151.0,151.0,75388.0,2567.0,1.6742932796478271,1718625830.1755352,1.0,m24d073a,jolly-sweep-2592
False,False,7,ex13,8,1.0,2567.0,2567.0,75388.0,2567.0,1.7089622020721436,1718625830.2102041,2.0,m24d073a,jolly-sweep-2592
False,True,7,ex13,8,3761.0,17.0,151.0,75388.0,2567.0,1.7183036804199219,1718625830.0947278,0.0,2iz66dbh,sweepy-sweep-2591
False,True,7,ex13,8,157.0,151.0,151.0,75388.0,2567.0,1.7479360103607178,1718625830.12436,1.0,2iz66dbh,sweepy-sweep-2591
False,True,7,ex13,8,1.0,2567.0,2567.0,75388.0,2567.0,1.7808220386505127,1718625830.157246,2.0,2iz66dbh,sweepy-sweep-2591
False,True,7,ex13,7,48879.0,2.0,107.0,75421.0,2568.0,2.5258963108062744,1718625827.8987713,0.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,29950.0,3.0,107.0,75421.0,2568.0,2.8775506019592285,1718625828.2504256,1.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,24305.0,4.0,107.0,75421.0,2568.0,3.151644706726074,1718625828.5245197,2.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,15221.0,6.0,107.0,75421.0,2568.0,3.3487141132354736,1718625828.721589,3.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,10873.0,8.0,107.0,75421.0,2568.0,3.4757821559906006,1718625828.8486571,4.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,6656.0,12.0,107.0,75421.0,2568.0,3.563815116882324,1718625828.93669,5.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,2875.0,24.0,107.0,75421.0,2568.0,3.6089937686920166,1718625828.9818687,6.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,294.0,107.0,107.0,75421.0,2568.0,3.6391642093658447,1718625829.0120392,7.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,86.0,214.0,214.0,75421.0,2568.0,3.670593023300171,1718625829.043468,8.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,42.0,321.0,321.0,75421.0,2568.0,3.7043840885162354,1718625829.077259,9.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,24.0,428.0,428.0,75421.0,2568.0,3.7298076152801514,1718625829.1026826,10.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,12.0,642.0,642.0,75421.0,2568.0,3.752497434616089,1718625829.1253724,11.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,7.0,856.0,856.0,75421.0,2568.0,3.7821450233459473,1718625829.15502,12.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,4.0,1284.0,1284.0,75421.0,2568.0,3.8142971992492676,1718625829.1871722,13.0,c4mya91o,cerulean-sweep-2589
False,True,7,ex13,7,1.0,2568.0,2568.0,75421.0,2568.0,3.84633469581604,1718625829.2192097,14.0,c4mya91o,cerulean-sweep-2589
False,False,7,ex13,7,30477.0,2.0,107.0,75421.0,2568.0,2.349515914916992,1718625827.4584699,0.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,15100.0,3.0,107.0,75421.0,2568.0,2.77481746673584,1718625827.8837714,1.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,10761.0,4.0,107.0,75421.0,2568.0,3.0226433277130127,1718625828.1315973,2.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,5961.0,6.0,107.0,75421.0,2568.0,3.192854642868042,1718625828.3018086,3.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,3889.0,8.0,107.0,75421.0,2568.0,3.328748941421509,1718625828.437703,4.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,2210.0,12.0,107.0,75421.0,2568.0,3.4290571212768555,1718625828.538011,5.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,889.0,24.0,107.0,75421.0,2568.0,3.4799137115478516,1718625828.5888677,6.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,82.0,107.0,107.0,75421.0,2568.0,3.5119683742523193,1718625828.6209223,7.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,34.0,214.0,214.0,75421.0,2568.0,3.5405235290527344,1718625828.6494775,8.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,22.0,321.0,321.0,75421.0,2568.0,3.5636255741119385,1718625828.6725795,9.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,16.0,428.0,428.0,75421.0,2568.0,3.5830345153808594,1718625828.6919885,10.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,10.0,642.0,642.0,75421.0,2568.0,3.604518413543701,1718625828.7134724,11.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,7.0,856.0,856.0,75421.0,2568.0,3.6331207752227783,1718625828.7420747,12.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,4.0,1284.0,1284.0,75421.0,2568.0,3.6621785163879395,1718625828.7711325,13.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,7,1.0,2568.0,2568.0,75421.0,2568.0,3.6902410984039307,1718625828.799195,14.0,9jtma4yt,charmed-sweep-2590
False,False,7,ex13,6,4516.0,7.0,367.0,75456.0,2569.0,1.2675728797912598,1718625824.7313018,0.0,2z5g4d0d,feasible-sweep-2588
False,False,7,ex13,6,19.0,367.0,367.0,75456.0,2569.0,1.2874321937561035,1718625824.751161,1.0,2z5g4d0d,feasible-sweep-2588
False,False,7,ex13,6,1.0,2569.0,2569.0,75456.0,2569.0,1.316847801208496,1718625824.7805767,2.0,2z5g4d0d,feasible-sweep-2588
False,True,7,ex13,6,10560.0,7.0,367.0,75456.0,2569.0,1.2988340854644775,1718625822.126929,0.0,cdkx4xz9,hardy-sweep-2587
False,True,7,ex13,6,37.0,367.0,367.0,75456.0,2569.0,1.3230159282684326,1718625822.151111,1.0,cdkx4xz9,hardy-sweep-2587
False,True,7,ex13,6,1.0,2569.0,2569.0,75456.0,2569.0,1.3517811298370361,1718625822.179876,2.0,cdkx4xz9,hardy-sweep-2587
False,False,7,ex13,5,30504.0,2.0,257.0,75493.0,2570.0,1.5721771717071533,1718625820.0190232,0.0,yrd1mu19,misunderstood-sweep-2586
False,False,7,ex13,5,7537.0,5.0,257.0,75493.0,2570.0,1.7845511436462402,1718625820.2313972,1.0,yrd1mu19,misunderstood-sweep-2586
False,False,7,ex13,5,2833.0,10.0,257.0,75493.0,2570.0,1.8853940963745117,1718625820.33224,2.0,yrd1mu19,misunderstood-sweep-2586
False,False,7,ex13,5,28.0,257.0,257.0,75493.0,2570.0,1.9061896800994873,1718625820.3530357,3.0,yrd1mu19,misunderstood-sweep-2586
False,False,7,ex13,5,13.0,514.0,514.0,75493.0,2570.0,1.927302598953247,1718625820.3741486,4.0,yrd1mu19,misunderstood-sweep-2586
False,False,7,ex13,5,4.0,1285.0,1285.0,75493.0,2570.0,1.9563517570495605,1718625820.4031978,5.0,yrd1mu19,misunderstood-sweep-2586
False,False,7,ex13,5,1.0,2570.0,2570.0,75493.0,2570.0,1.9853572845458984,1718625820.4322033,6.0,yrd1mu19,misunderstood-sweep-2586
False,False,7,ex13,4,15109.0,3.0,857.0,75484.0,2571.0,1.6425671577453613,1718625816.355159,0.0,k7rw7o3y,quiet-sweep-2584
False,False,7,ex13,4,7.0,857.0,857.0,75484.0,2571.0,1.6774230003356934,1718625816.390015,1.0,k7rw7o3y,quiet-sweep-2584
False,False,7,ex13,4,1.0,2571.0,2571.0,75484.0,2571.0,1.7173092365264893,1718625816.4299011,2.0,k7rw7o3y,quiet-sweep-2584
False,True,7,ex13,5,47100.0,2.0,257.0,75493.0,2570.0,2.053266763687134,1718625817.9223077,0.0,feogp1l2,dauntless-sweep-2585
False,True,7,ex13,5,17945.0,5.0,257.0,75493.0,2570.0,2.273993730545044,1718625818.1430347,1.0,feogp1l2,dauntless-sweep-2585
False,True,7,ex13,5,8121.0,10.0,257.0,75493.0,2570.0,2.3810043334960938,1718625818.2500453,2.0,feogp1l2,dauntless-sweep-2585
False,True,7,ex13,5,64.0,257.0,257.0,75493.0,2570.0,2.406792163848877,1718625818.2758331,3.0,feogp1l2,dauntless-sweep-2585
False,True,7,ex13,5,19.0,514.0,514.0,75493.0,2570.0,2.4283347129821777,1718625818.2973757,4.0,feogp1l2,dauntless-sweep-2585
False,True,7,ex13,5,4.0,1285.0,1285.0,75493.0,2570.0,2.4591822624206543,1718625818.3282232,5.0,feogp1l2,dauntless-sweep-2585
False,True,7,ex13,5,1.0,2570.0,2570.0,75493.0,2570.0,2.489408254623413,1718625818.3584492,6.0,feogp1l2,dauntless-sweep-2585
False,True,7,ex13,4,25147.0,3.0,857.0,75484.0,2571.0,1.7996320724487305,1718625817.733051,0.0,it5l2w7i,likely-sweep-2583
False,True,7,ex13,4,7.0,857.0,857.0,75484.0,2571.0,1.8359243869781494,1718625817.7693434,1.0,it5l2w7i,likely-sweep-2583
False,True,7,ex13,4,1.0,2571.0,2571.0,75484.0,2571.0,1.871314525604248,1718625817.8047335,2.0,it5l2w7i,likely-sweep-2583
False,False,7,ex13,3,30507.0,2.0,643.0,75499.0,2572.0,1.7622365951538086,1718625815.8690417,0.0,7yd3nmjf,young-sweep-2582
False,False,7,ex13,3,10772.0,4.0,643.0,75499.0,2572.0,2.064426898956299,1718625816.171232,1.0,7yd3nmjf,young-sweep-2582
False,False,7,ex13,3,10.0,643.0,643.0,75499.0,2572.0,2.089287042617798,1718625816.1960921,2.0,7yd3nmjf,young-sweep-2582
False,False,7,ex13,3,4.0,1286.0,1286.0,75499.0,2572.0,2.1242835521698,1718625816.2310886,3.0,7yd3nmjf,young-sweep-2582
False,False,7,ex13,3,1.0,2572.0,2572.0,75499.0,2572.0,2.1568760871887207,1718625816.2636812,4.0,7yd3nmjf,young-sweep-2582
False,True,7,ex13,3,48597.0,2.0,643.0,75499.0,2572.0,2.22615647315979,1718625812.5030656,0.0,7bk5797e,divine-sweep-2581
False,True,7,ex13,3,24124.0,4.0,643.0,75499.0,2572.0,2.6154346466064453,1718625812.8923438,1.0,7bk5797e,divine-sweep-2581
False,True,7,ex13,3,12.0,643.0,643.0,75499.0,2572.0,2.6476738452911377,1718625812.924583,2.0,7bk5797e,divine-sweep-2581
False,True,7,ex13,3,4.0,1286.0,1286.0,75499.0,2572.0,2.685805320739746,1718625812.9627144,3.0,7bk5797e,divine-sweep-2581
False,True,7,ex13,3,1.0,2572.0,2572.0,75499.0,2572.0,2.720248222351074,1718625812.9971573,4.0,7bk5797e,divine-sweep-2581
False,False,7,ex13,2,587.0,31.0,83.0,75520.0,2573.0,1.3271217346191406,1718625809.8950326,0.0,joqxkcan,silver-sweep-2580
False,False,7,ex13,2,117.0,83.0,83.0,75520.0,2573.0,1.3545622825622559,1718625809.9224732,1.0,joqxkcan,silver-sweep-2580
False,False,7,ex13,2,1.0,2573.0,2573.0,75520.0,2573.0,1.3832237720489502,1718625809.9511347,2.0,joqxkcan,silver-sweep-2580
False,True,7,ex13,2,1919.0,31.0,83.0,75520.0,2573.0,1.1892709732055664,1718625806.507645,0.0,c217iuyy,tough-sweep-2579
False,True,7,ex13,2,447.0,83.0,83.0,75520.0,2573.0,1.2419216632843018,1718625806.5602956,1.0,c217iuyy,tough-sweep-2579
False,True,7,ex13,2,1.0,2573.0,2573.0,75520.0,2573.0,1.2839131355285645,1718625806.602287,2.0,c217iuyy,tough-sweep-2579
False,False,7,ex13,1,30526.0,2.0,13.0,75541.0,2574.0,1.5959222316741943,1718625806.7451751,0.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,15118.0,3.0,13.0,75541.0,2574.0,1.9548285007476807,1718625807.1040814,1.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,5970.0,6.0,13.0,75541.0,2574.0,2.1298351287841797,1718625807.279088,2.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,3146.0,9.0,13.0,75541.0,2574.0,2.2433254718780518,1718625807.3925784,3.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,2312.0,11.0,13.0,75541.0,2574.0,2.3482472896575928,1718625807.4975002,4.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,1878.0,13.0,13.0,75541.0,2574.0,2.4321863651275635,1718625807.5814393,5.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,1253.0,18.0,18.0,75541.0,2574.0,2.493345260620117,1718625807.6425982,6.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,993.0,22.0,22.0,75541.0,2574.0,2.559697389602661,1718625807.7089503,7.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,751.0,26.0,26.0,75541.0,2574.0,2.605496883392334,1718625807.7547498,8.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,536.0,33.0,33.0,75541.0,2574.0,2.6438207626342773,1718625807.7930737,9.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,402.0,39.0,39.0,75541.0,2574.0,2.678818464279175,1718625807.8280714,10.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,193.0,66.0,66.0,75541.0,2574.0,2.714401960372925,1718625807.8636549,11.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,127.0,78.0,78.0,75541.0,2574.0,2.748844623565674,1718625807.8980975,12.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,90.0,99.0,99.0,75541.0,2574.0,2.783885955810547,1718625807.9331388,13.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,72.0,117.0,117.0,75541.0,2574.0,2.815422534942627,1718625807.9646754,14.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,54.0,143.0,143.0,75541.0,2574.0,2.842399835586548,1718625807.9916527,15.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,37.0,198.0,198.0,75541.0,2574.0,2.867013454437256,1718625808.0162663,16.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,31.0,234.0,234.0,75541.0,2574.0,2.893937826156616,1718625808.0431907,17.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,25.0,286.0,286.0,75541.0,2574.0,2.922290325164795,1718625808.0715432,18.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,16.0,429.0,429.0,75541.0,2574.0,2.9435372352600098,1718625808.0927901,19.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,7.0,858.0,858.0,75541.0,2574.0,2.9745473861694336,1718625808.1238003,20.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,4.0,1287.0,1287.0,75541.0,2574.0,3.0066123008728027,1718625808.1558652,21.0,pnk6xsmh,radiant-sweep-2578
False,False,7,ex13,1,1.0,2574.0,2574.0,75541.0,2574.0,3.0418999195098877,1718625808.1911528,22.0,pnk6xsmh,radiant-sweep-2578
False,True,7,ex13,1,47098.0,2.0,13.0,75541.0,2574.0,1.7508277893066406,1718625807.1422117,0.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,29032.0,3.0,13.0,75541.0,2574.0,2.1091182231903076,1718625807.500502,1.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,15262.0,6.0,13.0,75541.0,2574.0,2.311109781265259,1718625807.7024937,2.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,8994.0,9.0,13.0,75541.0,2574.0,2.440825939178467,1718625807.8322098,3.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,6968.0,11.0,13.0,75541.0,2574.0,2.5561113357543945,1718625807.9474952,4.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,5872.0,13.0,13.0,75541.0,2574.0,2.6607208251953125,1718625808.0521047,5.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,4107.0,18.0,18.0,75541.0,2574.0,2.7374703884124756,1718625808.1288543,6.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,3205.0,22.0,22.0,75541.0,2574.0,2.7997689247131348,1718625808.1911528,7.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,2615.0,26.0,26.0,75541.0,2574.0,2.848151683807373,1718625808.2395356,8.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,1872.0,33.0,33.0,75541.0,2574.0,2.887889862060547,1718625808.2792737,9.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,1510.0,39.0,39.0,75541.0,2574.0,2.920663833618164,1718625808.3120477,10.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,687.0,66.0,66.0,75541.0,2574.0,2.972259044647217,1718625808.363643,11.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,501.0,78.0,78.0,75541.0,2574.0,3.026160478591919,1718625808.4175444,12.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,332.0,99.0,99.0,75541.0,2574.0,3.067091703414917,1718625808.4584756,13.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,254.0,117.0,117.0,75541.0,2574.0,3.106616258621216,1718625808.4980001,14.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,172.0,143.0,143.0,75541.0,2574.0,3.139857292175293,1718625808.5312412,15.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,93.0,198.0,198.0,75541.0,2574.0,3.1688742637634277,1718625808.5602582,16.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,73.0,234.0,234.0,75541.0,2574.0,3.20212721824646,1718625808.593511,17.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,51.0,286.0,286.0,75541.0,2574.0,3.239201784133911,1718625808.6305857,18.0,r1awqxgq,lucky-sweep-2577
False,True,7,ex13,1,24.0,429.0,429.0,75541.0,2574.0,3.2695744037628174,1718625808.6609583,19.0,r1awqxgq,lucky-sweep-2577
